Transaction ID,Nuts,Shellfish,Canned Fruit,Spices,Pasta,Yogurt,Coffee,Deli Meats,Ice Cream,TV Dinner,Cheese,Chips,Sour Cream,Cottage Cheese,Deli Salads,Dried Meat,Paper Wipes,Soda,Deodorizers,Cleaners,Shower Soap,Fresh Fish,Bagels,Muffins,Sliced Bread,Pancake Mix,Pancakes,Juice,Jelly,Jam,Preserves,Waffles,Cereal,Chocolate Candy,Gum,Hard Candy,Personal Hygiene,Pots and Pans,Tools,Sponges,Beer,Wine,Cookies,Pretzels,Candles,Sauces,Cooking Oil,Sugar,Chocolate,Flavored Drinks,Peanut Butter,Popcorn,Paper Dishes,Plastic Utensils,Rice,Soup,Dehydrated Soup,Frozen Vegetables,Fresh Vegetables,Canned Vegetables,French Fries,Pizza,Hamburger,Eggs,Tofu,Dish Soap,Dishwasher Soap,Aspirin,Ibuprofen,Acetominifen,Nasal Sprays,Mouthwash,Cold Remedies,Milk,Fresh Chicken,Conditioner,Shampoo,Lightbulbs,Hot Dogs,Crackers,Dips,Donuts,Toilet Brushes,Pot Scrubbers,Pot Cleaners,Toothbrushes,Sunglasses,Bologna,Non-Alcoholic Wine,Tuna,Shrimp,Anchovies,Clams,Oysters,Sardines,Fresh Fruit,Frozen Chicken,Batteries,Maps,Screwdrivers,Sports Magazines,Home Magazines,Fashion Magazines,Computer Magazines,Auto Magazines,Dried Fruit,Popsicles
2579,0,1,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,1,3,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,1,1,1,0,1,0,3,0,1,0,1,0,1,2,1,0,1,0,1,0,0,0,1,0,0,1,1,2,0,0,0,1,1,1,0,0,2,2,0,0,0,2,2,1,0,0,0,1,1,2,1,0,1,0,1,2,0,2,1,1,2,2,0,2,0,1,0,0,0,0,0,1,1
2580,0,0,0,1,1,1,0,3,2,0,0,1,0,0,0,0,0,0,2,2,1,1,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,2,0,0,0,0,3,0,0,1,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,0,1,0,0,1,1,1,1,0,2,1,0,0,1,2,0,1,0,3,1,0,0,2,0,0,0
2581,0,0,1,0,0,1,0,1,0,0,0,1,0,1,3,0,1,1,0,0,2,0,1,3,0,0,3,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,2,0,1,1,1,0,0,2,0,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0
2582,3,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,1,1,1,1,0
2583,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,3,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,3,1,0,0,1,1,0,1,1,1,0,0,1,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,2,0,0,0,1,2,0,1
2584,1,1,0,2,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,2,1,0,2,0,0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,2,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0,1,2,2,1,1,0
2585,1,1,1,0,0,0,3,2,1,0,1,1,1,0,0,0,1,1,2,1,1,1,1,1,0,0,0,1,1,0,0,0,3,1,0,1,0,1,1,1,0,1,0,2,0,1,1,0,2,0,2,2,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0
2586,0,0,0,0,0,0,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0
2587,0,1,2,1,2,0,1,1,1,0,3,0,2,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,2,3,0,0,0
2588,2,0,2,0,0,1,3,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,1,0,1,2,0,0,1,0,0,2,0,0,1,1,0,1,0,2,1,0,0,0,0,3,2,1,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,2,0,0,3,0,2,0,0,2,0,0
2589,0,1,1,1,1,1,1,1,2,0,1,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,1,1,0,2,1,0,0,0,0,2,3,0,0,1,1,1,1,0,0,2,3,0,2,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,1,0,2,0,0,0,2,0,3,2,1,0,0,1,3,0
2590,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,3,1,1,0,0,0,3,1,1,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,2,1,0,0,1
2591,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,2,0,1,0,1,2,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
2592,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,2,1,0,0,2,0,0,1,0,1,1,0,0,1,2,1,1,1,0,0,1,0,1,1,2,1,0,1,0,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,0
2593,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,0,2,0,1,1,0,1,0,0,1,2,1,1,0,0,1,2,1,0,1,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,1,0,2,1,1,1,0,0,2,1,0,1,0
2594,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,2,0,0,1,0,0,0,0,2,0,0,2,0,0,1,1,1,0,2,0,1,1,0,2,0,0,1,0,2,0,0,1,0,2,0,1,1,1,2,0,3,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,2,1,0,2,0,0,0,2,0,0,1,1,1,2,0,2,0,0,0,0,2,1,0,0,2,0,1,0,1,0,2,1
2595,2,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,1,1,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,1,1,1,1,2,0,2,1,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,2,1,1,2,0,1,0,0
2596,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,3,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,1,2,1,1
2597,2,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,1,1,1,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,1
2598,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,1,0,2,1,2,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,2,2,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2599,0,0,0,0,0,2,1,1,1,0,2,1,2,2,0,0,1,0,0,2,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,1,1,2,0,2,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,2,2,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,2
2600,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,3,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,2,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,1,1,0,1,1,1,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,0,1,0,1,0,1,1,0,2,0,0
2601,1,0,2,0,0,1,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,2,1,0,0,1,0,2,0,0,2,0,0,3,2,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,2,0,0,0,1,0,0,0,1,0,1
2602,0,1,1,0,0,1,0,2,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,2,3,1,1,1,0,0,1,2,0,0,0,1,1,1,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,1,1,1,2,1,1,0,2,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2603,0,0,0,0,0,3,0,2,0,0,0,0,0,1,3,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,0
2604,2,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,2,1,0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,3,1,1,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,1,0
2605,0,1,0,1,1,0,1,0,1,0,0,0,3,1,0,0,2,0,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,0,0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
2606,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,0,3,0,1,2,1,2,2,1,2,1,2,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,1
2607,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2608,1,0,0,1,0,0,1,0,3,0,0,1,0,0,1,0,0,1,2,2,2,0,0,1,0,0,1,2,0,2,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,1,1,2,0,1,0,0,1,0,0,3,2,0,2,2,0
2609,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0,2,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,2,0,0,1,1,1,1
2610,0,0,2,0,1,0,1,2,1,2,0,2,1,0,0,0,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2611,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,3,0,0,0,1,2,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,3,0,0,2,0,3,0,0,0,0,0,1,1,0,0,1,1,1,2,0,1,0,1
2612,0,0,0,0,1,1,1,2,0,0,0,2,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,1,1,0,0,0,1,3,0,2,0,1,0,1,1,1,3,2,0,0,1,1,0,0,1,1,0,1,0,2
2613,0,3,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,1,1,0,1,1,1,1,1,0,2,1,0,0,1,0,1,2,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,3,1,0,1,0,1,1,1,1,0,2,0,0,1,0,0,0,0,0,1,0,2,0,3,0,1,1,2,1,0,0,0,0,1,1,0,1,1,3,1,0,0,0,1,0
2614,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,1,1,2,0,1,0,0,0,0,0,1,0,0,2,1,1,1,0,2,1,0,0,0,0,1,1,1,0,0,3,1,0,2,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,2,0,1
2615,2,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1,1,1,1,3,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2616,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,1,0,1,0,2,1,1,0,1,3,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,3,0,2,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2617,0,1,0,2,0,0,0,1,0,1,0,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,2,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,1,0,1,0,2,3,1,0
2618,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,3,2,1,0,1,1,1,2,0,0,1,1,2,2,2,0,1
2619,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,2,1,3,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0
2620,0,2,0,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,3,0,1,3,0,1,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,2,1,0,2,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,1,0,2,0,0,0,2,1,0,2,0
2621,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,3,0,2,0,0,0,0,2,1,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,1,1,0,1,0,1,0,2,1,3,0,0,0,0,1,1,2,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0
2622,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,2,3,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0
2623,0,1,0,1,1,0,0,0,0,1,0,1,2,1,1,2,0,0,2,0,0,1,0,1,0,0,2,0,0,2,0,1,0,1,1,0,0,1,0,2,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,2,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,2,1,3,0,0,0,1,0,3,0,0,0,0,2,1,1,0,3,1,1
2624,1,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,1,2,1,0,0,3,1,2,0,0,0,0,0,1,0,1,1,2,0,2,1,2,0,0,0,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,2,1,1,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1
2625,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,1,0,0,1,2,1,2,1,0,0,0,0,3,0,0,0,0,1,1,2,0,2,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,2,0,1,2,0,1,0,0,1,1,0,0
2626,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1
2627,0,2,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,3,0,2,1,0,0,2,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,2,1,2,0,3,0,0,0,1,0,0,1,0,0
2628,0,0,0,1,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0
2629,1,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,0,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,3,1,0,2,0,1,0,0,0,1,0,1,2,0,0,1,1,0,1,1,0,0,1
2630,1,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,1,1,0,0,1,1,2,1,1,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2
2631,0,1,0,1,0,0,1,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,1,2,0,0,1,0,0,2,0,1,0,1
2632,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,2,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,2,0,0,0,0,1,1,2,1,2,2
2633,0,0,2,0,0,1,0,1,0,2,2,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,2,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,1,1,1,0
2634,1,0,0,1,0,2,1,0,1,1,1,0,1,0,1,0,0,0,1,2,1,0,0,1,0,2,1,1,1,0,1,3,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
2635,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0,1,1,0,3,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,3,0,0,1,0,0,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0
2636,0,1,0,0,1,1,0,3,0,0,2,2,0,1,0,1,1,0,0,1,0,2,0,0,0,0,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,1,1,0,0,3,0,0,0,1,1,0,3,0,1,0,1,0,0,0
2637,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,2,0,1,0,0,1,1,1,2,0,0,2,1,1,0,0,0,1,2,1,2,2,0,0
2638,0,0,1,0,2,0,2,0,3,0,0,0,1,2,0,0,0,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,3,0,0,1,0,0,3,0,2,0,3,0,0,1,2,1,1,0,0,2,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2639,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,1,0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
